FundShareClass_Id|_Id|InvestmentVehicle_Id|DataEffectiveDT|DataObjectInstanceVersionKey
2466|F00000MW21|2466|2014-06-10|62903
2467|F00000MWUU|2467|2014-06-10|62903
2468|F00000MWUW|2468|2014-06-10|62903
2469|F00000MWUY|2469|2014-06-10|62903
2470|F00000MWV0|2470|2014-06-10|62903
2471|F00000MWV2|2471|2014-06-10|62903
2472|F00000MWV4|2472|2014-06-10|62903
2473|F00000MYM4|2473|2014-06-10|62903
2474|F00000MYM6|2474|2014-06-10|62903
2475|F00000N1FO|2475|2014-06-10|62903
2476|F00000N1FQ|2476|2014-06-10|62903
2477|F00000N1FS|2477|2014-06-10|62903
2478|F00000N1FU|2478|2014-06-10|62903
2479|F00000N1FW|2479|2014-06-10|62903
2480|F00000N2GJ|2480|2014-06-10|62903
2481|F00000N2GL|2481|2014-06-10|62903
2482|F00000N2GN|2482|2014-06-10|62903
2483|F00000N2GP|2483|2014-06-10|62903
2484|F00000N2GR|2484|2014-06-10|62903
2485|F00000N2GT|2485|2014-06-10|62903
2486|F00000N5IY|2486|2014-06-10|62903
2487|F00000N5J0|2487|2014-06-10|62903
2488|F00000N5J2|2488|2014-06-10|62903
2489|F00000N9U9|2489|2014-06-10|62903
2490|F00000N9UB|2490|2014-06-10|62903
2491|F00000N9UD|2491|2014-06-10|62903
2492|F00000N9UF|2492|2014-06-10|62903
2493|F00000N9UH|2493|2014-06-10|62903
2494|F00000N9UJ|2494|2014-06-10|62903
2495|F00000N9UL|2495|2014-06-10|62903
2496|F00000NAE2|2496|2014-06-10|62903
2497|F00000NAE4|2497|2014-06-10|62903
2498|F00000NAED|2498|2014-06-10|62903
2499|F00000NAEH|2499|2014-06-10|62903
2500|F00000NAH6|2500|2014-06-10|62903
2501|F000000MF8|2501|2014-06-10|62903
2502|F000000MFA|2502|2014-06-10|62903
2503|F000000MFC|2503|2014-06-10|62903
2504|F000000MFE|2504|2014-06-10|62903
2505|F000000MFG|2505|2014-06-10|62903
2506|F000000MFI|2506|2014-06-10|62903
2507|F000000MFK|2507|2014-06-10|62903
2508|F000000MFM|2508|2014-06-10|62903
2509|F000000MFO|2509|2014-06-10|62903
2510|F000000MFQ|2510|2014-06-10|62903
2511|F000000MFS|2511|2014-06-10|62903
2512|F000000MFW|2512|2014-06-10|62903
2513|F000000MFY|2513|2014-06-10|62903
2514|F000000MG0|2514|2014-06-10|62903
2515|F000000MG2|2515|2014-06-10|62903
2516|F000000MG7|2516|2014-06-10|62903
2517|F000000MG9|2517|2014-06-10|62903
2518|F000000MGB|2518|2014-06-10|62903
2519|F000000MGD|2519|2014-06-10|62903
2520|F000000MGF|2520|2014-06-10|62903
2521|F000000MGH|2521|2014-06-10|62903
2522|F000000MGL|2522|2014-06-10|62903
2523|F000000MGN|2523|2014-06-10|62903
2524|F000000MGR|2524|2014-06-10|62903
2525|F000000MGU|2525|2014-06-10|62903
2526|F000000MGX|2526|2014-06-10|62903
2527|F000000MGZ|2527|2014-06-10|62903
2528|F000000MH1|2528|2014-06-10|62903
2529|F000000MH4|2529|2014-06-10|62903
2530|F000000MH9|2530|2014-06-10|62903
2531|F000000MHN|2531|2014-06-10|62903
2532|F000000MHQ|2532|2014-06-10|62903
2533|F000000MHS|2533|2014-06-10|62903
2534|F000000MHU|2534|2014-06-10|62903
2535|F000000MI0|2535|2014-06-10|62903
2536|F000000MI2|2536|2014-06-10|62903
2537|F000000MI4|2537|2014-06-10|62903
2538|F000000MI6|2538|2014-06-10|62903
2539|F000000MI9|2539|2014-06-10|62903
2540|F000000MIB|2540|2014-06-10|62903
2541|F000000MID|2541|2014-06-10|62903
2542|F000000MIF|2542|2014-06-10|62903
2543|F000000MIH|2543|2014-06-10|62903
2544|F000000MIJ|2544|2014-06-10|62903
2545|F000000MIL|2545|2014-06-10|62903
2546|F000000MIN|2546|2014-06-10|62903
2547|F000000MIP|2547|2014-06-10|62903
2548|F000000MIS|2548|2014-06-10|62903
2549|F000000MIU|2549|2014-06-10|62903
2550|F000000MIW|2550|2014-06-10|62903
2551|F0000022M9|2551|2014-06-10|62903
2552|F0000022MD|2552|2014-06-10|62903
2553|F0000022MI|2553|2014-06-10|62903
2554|F0000022MS|2554|2014-06-10|62903
2555|F0000022OU|2555|2014-06-10|62903
2556|F0000023DY|2556|2014-06-10|62903
2557|F00000248B|2557|2014-06-10|62903
2558|F00000248E|2558|2014-06-10|62903
2559|F00000248T|2559|2014-06-10|62903
2560|F0000024XT|2560|2014-06-10|62903
2561|F0000025I7|2561|2014-06-10|62903
2562|F0000025I9|2562|2014-06-10|62903
2563|F0000025ID|2563|2014-06-10|62903
2564|F0000025II|2564|2014-06-10|62903
2565|F00000266G|2565|2014-06-10|62903
2566|F0000026AA|2566|2014-06-10|62903
2567|F0000026AC|2567|2014-06-10|62903
2568|F0000026VK|2568|2014-06-10|62903
2569|F0000027CA|2569|2014-06-10|62903
2570|F0000027CC|2570|2014-06-10|62903
2571|F0000027CF|2571|2014-06-10|62903
2572|F0000027CH|2572|2014-06-10|62903
2573|F0000027CK|2573|2014-06-10|62903
2574|F0000027S3|2574|2014-06-10|62903
2575|F0000027SN|2575|2014-06-10|62903
2576|F0000028AG|2576|2014-06-10|62903
2577|F0000028LB|2577|2014-06-10|62903
2578|F0000028LD|2578|2014-06-10|62903
2579|F0000028LF|2579|2014-06-10|62903
2580|F0000028LH|2580|2014-06-10|62903
2581|F0000028LJ|2581|2014-06-10|62903
2582|F0000028RA|2582|2014-06-10|62903
2583|F000002A0M|2583|2014-06-10|62903
2584|F000002B77|2584|2014-06-10|62903
2585|F000002B7D|2585|2014-06-10|62903
2586|F000002BP8|2586|2014-06-10|62903
2587|F000002BPQ|2587|2014-06-10|62903
2588|F000002HE4|2588|2014-06-10|62903
2589|F000002HE7|2589|2014-06-10|62903
2590|F000002HSP|2590|2014-06-10|62903
2591|F000002HSS|2591|2014-06-10|62903
2592|F000002IPE|2592|2014-06-10|62903
2593|F000002J9D|2593|2014-06-10|62903
2594|F000002J9R|2594|2014-06-10|62903
2595|F000002J9U|2595|2014-06-10|62903
2596|F000002J9W|2596|2014-06-10|62903
2597|F000002JA6|2597|2014-06-10|62903
2598|F000002JVB|2598|2014-06-10|62903
2599|F000002JVH|2599|2014-06-10|62903
2600|F000002JVM|2600|2014-06-10|62903
2601|F000000NGI|2601|2014-06-10|62903
2602|F000000NGM|2602|2014-06-10|62903
2603|F000000NGT|2603|2014-06-10|62903
2604|F000000NH1|2604|2014-06-10|62903
2605|F000000NH5|2605|2014-06-10|62903
2606|F000000NH9|2606|2014-06-10|62903
2607|F000000NHC|2607|2014-06-10|62903
2608|F000000NHE|2608|2014-06-10|62903
2609|F000000NHG|2609|2014-06-10|62903
2610|F000000NHI|2610|2014-06-10|62903
2611|F000000NHK|2611|2014-06-10|62903
2612|F000000NHM|2612|2014-06-10|62903
2613|F000000NHO|2613|2014-06-10|62903
2614|F000000NHQ|2614|2014-06-10|62903
2615|F000000NHT|2615|2014-06-10|62903
2616|F000000NHV|2616|2014-06-10|62903
2617|F000000NHX|2617|2014-06-10|62903
2618|F000000NI0|2618|2014-06-10|62903
2619|F000000NI3|2619|2014-06-10|62903
2620|F000000NI5|2620|2014-06-10|62903
2621|F000000NIB|2621|2014-06-10|62903
2622|F000000NIF|2622|2014-06-10|62903
2623|F000000NIK|2623|2014-06-10|62903
2624|F000000NIO|2624|2014-06-10|62903
2625|F000000NIR|2625|2014-06-10|62903
2626|F000000NIV|2626|2014-06-10|62903
2627|F000000NIY|2627|2014-06-10|62903
2628|F000000NJ1|2628|2014-06-10|62903
2629|F000000NJ3|2629|2014-06-10|62903
2630|F000000NJ5|2630|2014-06-10|62903
2631|F000000NJ8|2631|2014-06-10|62903
2632|F000000NJA|2632|2014-06-10|62903
2633|F000000NJC|2633|2014-06-10|62903
2634|F000000NJG|2634|2014-06-10|62903
2635|F000000NJK|2635|2014-06-10|62903
2636|F000000NJO|2636|2014-06-10|62903
2637|F000000NJS|2637|2014-06-10|62903
2638|F000000NJU|2638|2014-06-10|62903
2639|F000000NJW|2639|2014-06-10|62903
2640|F000000NJY|2640|2014-06-10|62903
2641|F000000NK0|2641|2014-06-10|62903
2642|F000000NK2|2642|2014-06-10|62903
2643|F000000NK4|2643|2014-06-10|62903
2644|F000000NK6|2644|2014-06-10|62903
2645|F000000NK8|2645|2014-06-10|62903
2646|F000000NKA|2646|2014-06-10|62903
2647|F000000NKC|2647|2014-06-10|62903
2648|F000000NKF|2648|2014-06-10|62903
2649|F000000NKH|2649|2014-06-10|62903
2650|F000000NKJ|2650|2014-06-10|62903
2651|F00000PO9D|2651|2014-06-10|62903
2652|F00000POAX|2652|2014-06-10|62903
2653|F00000POAZ|2653|2014-06-10|62903
2654|F00000POB1|2654|2014-06-10|62903
2655|F00000POB3|2655|2014-06-10|62903
2656|F00000PONU|2656|2014-06-10|62903
2657|F00000PONW|2657|2014-06-10|62903
2658|F00000PONY|2658|2014-06-10|62903
2659|F00000PQ1U|2659|2014-06-10|62903
2660|F00000PQ1X|2660|2014-06-10|62903
2661|F00000PQTH|2661|2014-06-10|62903
2662|F00000PQTJ|2662|2014-06-10|62903
2663|F00000PQWJ|2663|2014-06-10|62903
2664|F00000PQWL|2664|2014-06-10|62903
2665|F00000PR2G|2665|2014-06-10|62903
2666|F00000PSF8|2666|2014-06-10|62903
2667|F00000PSFA|2667|2014-06-10|62903
2668|F00000PSMX|2668|2014-06-10|62903
2669|F00000PSR8|2669|2014-06-10|62903
2670|F00000PSRA|2670|2014-06-10|62903
2671|F00000PT2C|2671|2014-06-10|62903
2672|F00000PT2E|2672|2014-06-10|62903
2673|F00000PT2J|2673|2014-06-10|62903
2674|F00000PT2Q|2674|2014-06-10|62903
2675|F00000PTCQ|2675|2014-06-10|62903
2676|F00000PTZF|2676|2014-06-10|62903
2677|F00000PTZH|2677|2014-06-10|62903
2678|F00000PTZJ|2678|2014-06-10|62903
2679|F00000PTZL|2679|2014-06-10|62903
2680|F00000PUOR|2680|2014-06-10|62903
2681|F00000PV9P|2681|2014-06-10|62903
2682|F00000PV9S|2682|2014-06-10|62903
2683|F00000PV9U|2683|2014-06-10|62903
2684|F00000PV9W|2684|2014-06-10|62903
2685|F00000PV9Y|2685|2014-06-10|62903
2686|F00000PVYN|2686|2014-06-10|62903
2687|F00000PVYP|2687|2014-06-10|62903
2688|F00000PWUP|2688|2014-06-10|62903
2689|F00000PX6O|2689|2014-06-10|62903
2690|F00000PX6Q|2690|2014-06-10|62903
2691|F00000PX6S|2691|2014-06-10|62903
2692|F00000PXYV|2692|2014-06-10|62903
2693|F00000PXYX|2693|2014-06-10|62903
2694|F00000PXYZ|2694|2014-06-10|62903
2695|F00000PYHC|2695|2014-06-10|62903
2696|F00000PYHE|2696|2014-06-10|62903
2697|F00000PYKI|2697|2014-06-10|62903
2698|F00000PYKT|2698|2014-06-10|62903
2699|F00000PZ76|2699|2014-06-10|62903
2700|F00000PZ78|2700|2014-06-10|62903
2701|F00000QGPO|2701|2014-06-10|62903
2702|F00000QGPS|2702|2014-06-10|62903
2703|F00000QGPW|2703|2014-06-10|62903
2704|F00000QHAR|2704|2014-06-10|62903
2705|F00000QHAV|2705|2014-06-10|62903
2706|F00000QHAZ|2706|2014-06-10|62903
2707|F00000QHB1|2707|2014-06-10|62903
2708|F00000QHB3|2708|2014-06-10|62903
2709|F00000QHB5|2709|2014-06-10|62903
2710|F00000QHB7|2710|2014-06-10|62903
2711|F00000QHB9|2711|2014-06-10|62903
2712|F00000QHMA|2712|2014-06-10|62903
2713|F00000QHMD|2713|2014-06-10|62903
2714|F00000QHMF|2714|2014-06-10|62903
2715|F00000QIGU|2715|2014-06-10|62903
2716|F00000QJAI|2716|2014-06-10|62903
2717|F00000QJAK|2717|2014-06-10|62903
2718|F00000QJAM|2718|2014-06-10|62903
2719|F00000QJAO|2719|2014-06-10|62903
2720|F00000QJAQ|2720|2014-06-10|62903
2721|F00000QJAS|2721|2014-06-10|62903
2722|F00000QJAU|2722|2014-06-10|62903
2723|F00000QJAW|2723|2014-06-10|62903
2724|F00000QJAY|2724|2014-06-10|62903
2725|F00000QJB0|2725|2014-06-10|62903
2726|F00000QJB2|2726|2014-06-10|62903
2727|F00000QJB4|2727|2014-06-10|62903
2728|F00000QJB6|2728|2014-06-10|62903
2729|F00000QJB8|2729|2014-06-10|62903
2730|F00000QJBA|2730|2014-06-10|62903
2731|F00000QK5X|2731|2014-06-10|62903
2732|F00000QK5Z|2732|2014-06-10|62903
2733|F00000QK61|2733|2014-06-10|62903
2734|F00000QK63|2734|2014-06-10|62903
2735|F00000QK65|2735|2014-06-10|62903
2736|F00000QK67|2736|2014-06-10|62903
2737|F00000QKJ8|2737|2014-06-10|62903
2738|F00000QKJA|2738|2014-06-10|62903
2739|F00000QKJC|2739|2014-06-10|62903
2740|F00000QKJE|2740|2014-06-10|62903
2741|F00000QKJG|2741|2014-06-10|62903
2742|F00000QKJI|2742|2014-06-10|62903
2743|F00000QKJK|2743|2014-06-10|62903
2744|F00000QKJM|2744|2014-06-10|62903
2745|F00000QKJO|2745|2014-06-10|62903
2746|F00000QKJQ|2746|2014-06-10|62903
2747|F00000QKJS|2747|2014-06-10|62903
2748|F00000QKJU|2748|2014-06-10|62903
2749|F00000QKJW|2749|2014-06-10|62903
2750|F00000QKJY|2750|2014-06-10|62903
2751|F00000RG3X|2751|2014-06-10|62903
2752|F00000RG3Z|2752|2014-06-10|62903
2753|F00000RT7Q|2753|2014-06-10|62903
2754|F00000RT7S|2754|2014-06-10|62903
2755|F00000RT7U|2755|2014-06-10|62903
2756|F00000RT7W|2756|2014-06-10|62903
2757|F00000RZ6F|2757|2014-06-10|62903
2758|F00000RZ6H|2758|2014-06-10|62903
2759|F00000RZ6J|2759|2014-06-10|62903
2760|F00000RZ6L|2760|2014-06-10|62903
2761|F00000RZ6N|2761|2014-06-10|62903
2762|F00000RZ6R|2762|2014-06-10|62903
2763|F00000S6BK|2763|2014-06-10|62903
2764|F00000S6BM|2764|2014-06-10|62903
2765|F00000S6BO|2765|2014-06-10|62903
2766|F00000S6BQ|2766|2014-06-10|62903
2767|F00000S6BS|2767|2014-06-10|62903
2768|F00000S6BU|2768|2014-06-10|62903
2769|F00000S6BW|2769|2014-06-10|62903
2770|F00000S6BY|2770|2014-06-10|62903
2771|F00000S6C0|2771|2014-06-10|62903
2772|F00000S6C2|2772|2014-06-10|62903
2773|F00000S6C4|2773|2014-06-10|62903
2774|F00000S6C6|2774|2014-06-10|62903
2775|F00000S758|2775|2014-06-10|62903
2776|F00000S75A|2776|2014-06-10|62903
2777|F00000S75C|2777|2014-06-10|62903
2778|F00000S79D|2778|2014-06-10|62903
2779|F00000S79F|2779|2014-06-10|62903
2780|F00000S79H|2780|2014-06-10|62903
2781|F00000S79J|2781|2014-06-10|62903
2782|F00000S8CT|2782|2014-06-10|62903
2783|F00000S8CV|2783|2014-06-10|62903
2784|F00000S8CX|2784|2014-06-10|62903
2785|F00000S8CZ|2785|2014-06-10|62903
2786|F00000S8D1|2786|2014-06-10|62903
2787|F00000S8D3|2787|2014-06-10|62903
2788|F00000S8D5|2788|2014-06-10|62903
2789|F00000S8D7|2789|2014-06-10|62903
2790|F00000S8DB|2790|2014-06-10|62903
2791|F00000S8DD|2791|2014-06-10|62903
2792|F00000S91V|2792|2014-06-10|62903
2793|F00000S91X|2793|2014-06-10|62903
2794|F00000S91Z|2794|2014-06-10|62903
2795|F00000S921|2795|2014-06-10|62903
2796|F00000SCJZ|2796|2014-06-10|62903
2797|F00000SCK2|2797|2014-06-10|62903
2798|F00000SCK5|2798|2014-06-10|62903
2799|F00000SCK7|2799|2014-06-10|62903
2800|F00000SCK9|2800|2014-06-10|62903
2801|F00000GVIM|2801|2014-06-10|62903
2802|F00000GVIQ|2802|2014-06-10|62903
2803|F00000GVV1|2803|2014-06-10|62903
2804|F00000GVV6|2804|2014-06-10|62903
2805|F00000GVVA|2805|2014-06-10|62903
2806|F00000GX04|2806|2014-06-10|62903
2807|F00000GX07|2807|2014-06-10|62903
2808|F00000GXEC|2808|2014-06-10|62903
2809|F00000GY60|2809|2014-06-10|62903
2810|F00000GYH4|2810|2014-06-10|62903
2811|F00000GZVY|2811|2014-06-10|62903
2812|F00000H078|2812|2014-06-10|62903
2813|F00000H0WN|2813|2014-06-10|62903
2814|F00000H121|2814|2014-06-10|62903
2815|F00000H123|2815|2014-06-10|62903
2816|F00000H354|2816|2014-06-10|62903
2817|F00000H356|2817|2014-06-10|62903
2818|F00000H3TV|2818|2014-06-10|62903
2819|F00000H4UA|2819|2014-06-10|62903
2820|F00000H4UC|2820|2014-06-10|62903
2821|F00000H4UE|2821|2014-06-10|62903
2822|F00000H4UG|2822|2014-06-10|62903
2823|F00000H4UI|2823|2014-06-10|62903
2824|F00000H5NN|2824|2014-06-10|62903
2825|F00000H5NP|2825|2014-06-10|62903
2826|F00000H68T|2826|2014-06-10|62903
2827|F00000H68V|2827|2014-06-10|62903
2828|F00000H68X|2828|2014-06-10|62903
2829|F00000H6HS|2829|2014-06-10|62903
2830|F00000H6HU|2830|2014-06-10|62903
2831|F00000H6HW|2831|2014-06-10|62903
2832|F00000H6HY|2832|2014-06-10|62903
2833|F00000H6I0|2833|2014-06-10|62903
2834|F00000HC28|2834|2014-06-10|62903
2835|F00000HH2F|2835|2014-06-10|62903
2836|F00000IR2M|2836|2014-06-10|62903
2837|F00000IRGO|2837|2014-06-10|62903
2838|F00000IROZ|2838|2014-06-10|62903
2839|F00000IRP1|2839|2014-06-10|62903
2840|F00000IRRY|2840|2014-06-10|62903
2841|F00000IRS0|2841|2014-06-10|62903
2842|F00000IRTX|2842|2014-06-10|62903
2843|F00000IS1J|2843|2014-06-10|62903
2844|F00000IT39|2844|2014-06-10|62903
2845|F00000ITAL|2845|2014-06-10|62903
2846|F00000ITY3|2846|2014-06-10|62903
2847|F00000IZZ5|2847|2014-06-10|62903
2848|F00000J3G1|2848|2014-06-10|62903
2849|F00000J3NX|2849|2014-06-10|62903
2850|F00000J3NZ|2850|2014-06-10|62903
2851|F00000NAJD|2851|2014-06-10|62903
2852|F00000NB69|2852|2014-06-10|62903
2853|F00000NB6B|2853|2014-06-10|62903
2854|F00000NB6D|2854|2014-06-10|62903
2855|F00000NB6F|2855|2014-06-10|62903
2856|F00000NB6H|2856|2014-06-10|62903
2857|F00000NB6J|2857|2014-06-10|62903
2858|F00000NB6L|2858|2014-06-10|62903
2859|F00000NBV1|2859|2014-06-10|62903
2860|F00000NC51|2860|2014-06-10|62903
2861|F00000NC53|2861|2014-06-10|62903
2862|F00000NC55|2862|2014-06-10|62903
2863|F00000NC57|2863|2014-06-10|62903
2864|F00000NCIS|2864|2014-06-10|62903
2865|F00000NCU7|2865|2014-06-10|62903
2866|F00000NCU9|2866|2014-06-10|62903
2867|F00000NCUB|2867|2014-06-10|62903
2868|F00000NCUD|2868|2014-06-10|62903
2869|F00000NDV1|2869|2014-06-10|62903
2870|F00000NE5I|2870|2014-06-10|62903
2871|F00000NE5K|2871|2014-06-10|62903
2872|F00000NE5M|2872|2014-06-10|62903
2873|F00000NE5O|2873|2014-06-10|62903
2874|F00000NE5Q|2874|2014-06-10|62903
2875|F00000NE5S|2875|2014-06-10|62903
2876|F00000NE5U|2876|2014-06-10|62903
2877|F00000NEUK|2877|2014-06-10|62903
2878|F00000NEUO|2878|2014-06-10|62903
2879|F00000NFLC|2879|2014-06-10|62903
2880|F00000NFLE|2880|2014-06-10|62903
2881|F00000NG8L|2881|2014-06-10|62903
2882|F00000NG8N|2882|2014-06-10|62903
2883|F00000NG8P|2883|2014-06-10|62903
2884|F00000NH0G|2884|2014-06-10|62903
2885|F00000NH0K|2885|2014-06-10|62903
2886|F00000NIK5|2886|2014-06-10|62903
2887|F00000NIK7|2887|2014-06-10|62903
2888|F00000NIK9|2888|2014-06-10|62903
2889|F00000NIKB|2889|2014-06-10|62903
2890|F00000NIKD|2890|2014-06-10|62903
2891|F00000NIKF|2891|2014-06-10|62903
2892|F00000NIKH|2892|2014-06-10|62903
2893|F00000NIKJ|2893|2014-06-10|62903
2894|F00000NIKM|2894|2014-06-10|62903
2895|F00000NIKO|2895|2014-06-10|62903
2896|F00000NKNF|2896|2014-06-10|62903
2897|F00000NKNH|2897|2014-06-10|62903
2898|F00000NKNJ|2898|2014-06-10|62903
2899|F00000NN2P|2899|2014-06-10|62903
2900|F00000NN2R|2900|2014-06-10|62903
2901|F000000N0T|2901|2014-06-10|62903
2902|F000000N0V|2902|2014-06-10|62903
2903|F000000N10|2903|2014-06-10|62903
2904|F000000N12|2904|2014-06-10|62903
2905|F000000N14|2905|2014-06-10|62903
2906|F000000N16|2906|2014-06-10|62903
2907|F000000N18|2907|2014-06-10|62903
2908|F000000N1A|2908|2014-06-10|62903
2909|F000000N1C|2909|2014-06-10|62903
2910|F000000N1F|2910|2014-06-10|62903
2911|F000000N1K|2911|2014-06-10|62903
2912|F000000N1M|2912|2014-06-10|62903
2913|F000000N1O|2913|2014-06-10|62903
2914|F000000N1R|2914|2014-06-10|62903
2915|F000000N1V|2915|2014-06-10|62903
2916|F000000N1Z|2916|2014-06-10|62903
2917|F000000N22|2917|2014-06-10|62903
2918|F000000N27|2918|2014-06-10|62903
2919|F000000N2A|2919|2014-06-10|62903
2920|F000000N2D|2920|2014-06-10|62903
2921|F000000N2F|2921|2014-06-10|62903
2922|F000000N2J|2922|2014-06-10|62903
2923|F000000N2L|2923|2014-06-10|62903
2924|F000000N2O|2924|2014-06-10|62903
2925|F000000N2R|2925|2014-06-10|62903
2926|F000000N2Y|2926|2014-06-10|62903
2927|F000000N34|2927|2014-06-10|62903
2928|F000000N36|2928|2014-06-10|62903
2929|F000000N38|2929|2014-06-10|62903
2930|F000000N3B|2930|2014-06-10|62903
2931|F000000N3F|2931|2014-06-10|62903
2932|F000000N3I|2932|2014-06-10|62903
2933|F000000N3K|2933|2014-06-10|62903
2934|F000000N3N|2934|2014-06-10|62903
2935|F000000N3P|2935|2014-06-10|62903
2936|F000000N3R|2936|2014-06-10|62903
2937|F000000N3T|2937|2014-06-10|62903
2938|F000000N3V|2938|2014-06-10|62903
2939|F000000N3X|2939|2014-06-10|62903
2940|F000000N40|2940|2014-06-10|62903
2941|F000000N42|2941|2014-06-10|62903
2942|F000000N45|2942|2014-06-10|62903
2943|F000000N4B|2943|2014-06-10|62903
2944|F000000N4D|2944|2014-06-10|62903
2945|F000000N4F|2945|2014-06-10|62903
2946|F000000N4I|2946|2014-06-10|62903
2947|F000000N4K|2947|2014-06-10|62903
2948|F000000N4N|2948|2014-06-10|62903
2949|F000000N4P|2949|2014-06-10|62903
2950|F000000N4W|2950|2014-06-10|62903
2951|F000002JVO|2951|2014-06-10|62903
2952|F000002JVU|2952|2014-06-10|62903
2953|F000002JVZ|2953|2014-06-10|62903
2954|F000002JW1|2954|2014-06-10|62903
2955|F000002JW3|2955|2014-06-10|62903
2956|F000002JWK|2956|2014-06-10|62903
2957|F000002JWO|2957|2014-06-10|62903
2958|F000002JWQ|2958|2014-06-10|62903
2959|F000002KFH|2959|2014-06-10|62903
2960|F000002LO6|2960|2014-06-10|62903
2961|F000002MLP|2961|2014-06-10|62903
2962|F000002MLU|2962|2014-06-10|62903
2963|F000002MXK|2963|2014-06-10|62903
2964|F000002ORC|2964|2014-06-10|62903
2965|F000002OS9|2965|2014-06-10|62903
2966|F000002P6P|2966|2014-06-10|62903
2967|F000002P76|2967|2014-06-10|62903
2968|F000002PGJ|2968|2014-06-10|62903
2969|F000002PUH|2969|2014-06-10|62903
2970|F000002QJO|2970|2014-06-10|62903
2971|F000002QJR|2971|2014-06-10|62903
2972|F000002QJT|2972|2014-06-10|62903
2973|F000002QJW|2973|2014-06-10|62903
2974|F000002QJY|2974|2014-06-10|62903
2975|F000002QK0|2975|2014-06-10|62903
2976|F000002QPJ|2976|2014-06-10|62903
2977|F000002QPL|2977|2014-06-10|62903
2978|F000002QPN|2978|2014-06-10|62903
2979|F000002QPP|2979|2014-06-10|62903
2980|F000002QXS|2980|2014-06-10|62903
2981|F000002QY0|2981|2014-06-10|62903
2982|F000002QY4|2982|2014-06-10|62903
2983|F000002XB2|2983|2014-06-10|62903
2984|F000002XB4|2984|2014-06-10|62903
2985|F000002XB6|2985|2014-06-10|62903
2986|F000002XB9|2986|2014-06-10|62903
2987|F000002XBB|2987|2014-06-10|62903
2988|F000002XBD|2988|2014-06-10|62903
2989|F000002XJL|2989|2014-06-10|62903
2990|F000002XJN|2990|2014-06-10|62903
2991|F000002XJP|2991|2014-06-10|62903
2992|F000002XJR|2992|2014-06-10|62903
2993|F000002Y53|2993|2014-06-10|62903
2994|F000003T1B|2994|2014-06-10|62903
2995|F000003TLU|2995|2014-06-10|62903
2996|F000003TLW|2996|2014-06-10|62903
2997|F000003U5L|2997|2014-06-10|62903
2998|F000003U6Q|2998|2014-06-10|62903
2999|F000003U6S|2999|2014-06-10|62903
3000|F000003UTW|3000|2014-06-10|62903
3001|F000000MIY|3001|2014-06-10|62903
3002|F000000MJ0|3002|2014-06-10|62903
3003|F000000MJ5|3003|2014-06-10|62903
3004|F000000MJ7|3004|2014-06-10|62903
3005|F000000MJ9|3005|2014-06-10|62903
3006|F000000MJC|3006|2014-06-10|62903
3007|F000000MJE|3007|2014-06-10|62903
3008|F000000MJG|3008|2014-06-10|62903
3009|F000000MJI|3009|2014-06-10|62903
3010|F000000MJK|3010|2014-06-10|62903
3011|F000000MJM|3011|2014-06-10|62903
3012|F000000MJO|3012|2014-06-10|62903
3013|F000000MJQ|3013|2014-06-10|62903
3014|F000000MJS|3014|2014-06-10|62903
3015|F000000MJU|3015|2014-06-10|62903
3016|F000000MJW|3016|2014-06-10|62903
3017|F000000MK1|3017|2014-06-10|62903
3018|F000000MK3|3018|2014-06-10|62903
3019|F000000MK6|3019|2014-06-10|62903
3020|F000000MK8|3020|2014-06-10|62903
3021|F000000MKA|3021|2014-06-10|62903
3022|F000000MKE|3022|2014-06-10|62903
3023|F000000MKI|3023|2014-06-10|62903
3024|F000000MKL|3024|2014-06-10|62903
3025|F000000MKN|3025|2014-06-10|62903
3026|F000000MKP|3026|2014-06-10|62903
3027|F000000MKS|3027|2014-06-10|62903
3028|F000000MKU|3028|2014-06-10|62903
3029|F000000MKW|3029|2014-06-10|62903
3030|F000000MKZ|3030|2014-06-10|62903
3031|F000000ML1|3031|2014-06-10|62903
3032|F000000ML3|3032|2014-06-10|62903
3033|F000000ML6|3033|2014-06-10|62903
