Portfolio_Id|_CurrencyId|_ExternalId|PortfolioList_Id|DataEffectiveDT|DataObjectInstanceVersionKey
494|JPY|FSUSA0B5UH|494|2014-06-10|62903
495|JPY|FSUSA0B5UO|495|2014-06-10|62903
496|JPY|FSUSA0B5UU|496|2014-06-10|62903
497|JPY|FSUSA0B6R9|497|2014-06-10|62903
498|JPY|FSUSA0B7H6|498|2014-06-10|62903
499|JPY|FSUSA0B7IE|499|2014-06-10|62903
500|JPY|FSUSA08JM9|500|2014-06-10|62903
501|JPY|FSUSA08JRE|501|2014-06-10|62903
502|JPY|FSUSA08JQJ|502|2014-06-10|62903
503|JPY|F000000M3N|503|2014-06-10|62903
504|JPY|FSUSA08JYJ|504|2014-06-10|62903
505|JPY|FSUSA08JYH|505|2014-06-10|62903
506|JPY|FSUSA08J8G|506|2014-06-10|62903
507|JPY|FSUSA08J88|507|2014-06-10|62903
508|JPY|FSUSA0AOSL|508|2014-06-10|62903
509|JPY|FSUSA08IUO|509|2014-06-10|62903
510|JPY|FSUSA08K1W|510|2014-06-10|62903
511|JPY|FSUSA08K2C|511|2014-06-10|62903
512|JPY|FSUSA08JB8|512|2014-06-10|62903
513|JPY|FSUSA08ITR|513|2014-06-10|62903
514|JPY|FSUSA08IT6|514|2014-06-10|62903
515|JPY|FSUSA08JEF|515|2014-06-10|62903
516|JPY|FSUSA08JED|516|2014-06-10|62903
517|JPY|FSUSA08JEH|517|2014-06-10|62903
518|JPY|FSUSA0A1VN|518|2014-06-10|62903
519|JPY|FSUSA08JD5|519|2014-06-10|62903
520|JPY|FSUSA08J1K|520|2014-06-10|62903
521|JPY|FSUSA08J18|521|2014-06-10|62903
522|JPY|FSUSA08JC3|522|2014-06-10|62903
523|JPY|FSUSA08JBV|523|2014-06-10|62903
524|JPY|FSUSA08JC6|524|2014-06-10|62903
525|JPY|FSUSA08JCU|525|2014-06-10|62903
526|JPY|FSUSA08JC5|526|2014-06-10|62903
527|JPY|FSUSA08JLC|527|2014-06-10|62903
528|JPY|FSUSA08JLJ|528|2014-06-10|62903
529|JPY|FSUSA08JK3|529|2014-06-10|62903
530|JPY|FSUSA08JL2|530|2014-06-10|62903
531|JPY|FSUSA08JKE|531|2014-06-10|62903
532|JPY|FSUSA0AI8G|532|2014-06-10|62903
533|JPY|FSUSA08K38|533|2014-06-10|62903
534|JPY|FSUSA08K3W|534|2014-06-10|62903
535|JPY|FSUSA08K3G|535|2014-06-10|62903
536|JPY|FSUSA08K3B|536|2014-06-10|62903
537|JPY|FSUSA08IVZ|537|2014-06-10|62903
538|JPY|FSUSA08IVV|538|2014-06-10|62903
539|JPY|FSUSA08IW5|539|2014-06-10|62903
540|JPY|FSUSA08IXO|540|2014-06-10|62903
541|JPY|FSUSA08IYE|541|2014-06-10|62903
542|JPY|FSUSA08IVG|542|2014-06-10|62903
543|JPY|FSUSA08IVW|543|2014-06-10|62903
544|JPY|FSUSA08IVN|544|2014-06-10|62903
545|JPY|FSUSA08IYB|545|2014-06-10|62903
546|JPY|FSUSA0AP0U|546|2014-06-10|62903
547|JPY|FSUSA08JJ3|547|2014-06-10|62903
548|JPY|FSUSA08JID|548|2014-06-10|62903
549|JPY|FSUSA0AOW9|549|2014-06-10|62903
550|JPY|FSUSA0B80B|550|2014-06-10|62903
551|JPY|FSUSA0B9Q4|551|2014-06-10|62903
552|JPY|FSUSA0BAUZ|552|2014-06-10|62903
553|JPY|FSUSA0BBT7|553|2014-06-10|62903
554|JPY|FSUSA0BC55|554|2014-06-10|62903
555|JPY|FSUSA0BD25|555|2014-06-10|62903
556|JPY|FSUSA0BDMG|556|2014-06-10|62903
557|JPY|FSUSA0BEIE|557|2014-06-10|62903
558|JPY|FSUSA0BFTZ|558|2014-06-10|62903
559|JPY|FSUSA0BGYS|559|2014-06-10|62903
560|JPY|FS00008KPL|560|2014-06-10|62903
561|JPY|FS00008L25|561|2014-06-10|62903
562|JPY|FS00008M73|562|2014-06-10|62903
563|JPY|FS00008MSC|563|2014-06-10|62903
564|JPY|FS00008NYZ|564|2014-06-10|62903
565|JPY|FS00008OWU|565|2014-06-10|62903
566|JPY|FS00008OX2|566|2014-06-10|62903
567|JPY|FS00008PA2|567|2014-06-10|62903
568|JPY|FS00008SZK|568|2014-06-10|62903
569|JPY|FS00008SZS|569|2014-06-10|62903
570|JPY|FS00008TM8|570|2014-06-10|62903
571|JPY|FS00008W1M|571|2014-06-10|62903
572|JPY|FS00008ZFF|572|2014-06-10|62903
573|JPY|FS00008ZFN|573|2014-06-10|62903
574|JPY|FS00008ZMF|574|2014-06-10|62903
575|JPY|FS00008ZW5|575|2014-06-10|62903
576|JPY|FS00008ZWD|576|2014-06-10|62903
577|JPY|FS000090C4|577|2014-06-10|62903
578|JPY|FS000090O8|578|2014-06-10|62903
579|JPY|FS000090OG|579|2014-06-10|62903
580|JPY|FS000091MD|580|2014-06-10|62903
581|JPY|FS000091MQ|581|2014-06-10|62903
582|JPY|FS000092IG|582|2014-06-10|62903
583|JPY|FS000092ZO|583|2014-06-10|62903
584|JPY|FS000093PN|584|2014-06-10|62903
585|JPY|FS000093PV|585|2014-06-10|62903
586|JPY|FS000094NF|586|2014-06-10|62903
587|JPY|FS00009686|587|2014-06-10|62903
588|JPY|FS0000968E|588|2014-06-10|62903
589|JPY|FS0000971I|589|2014-06-10|62903
590|JPY|FS000097NS|590|2014-06-10|62903
591|JPY|FS000097SE|591|2014-06-10|62903
592|JPY|FS000098Q1|592|2014-06-10|62903
593|JPY|FS000098Q9|593|2014-06-10|62903
594|JPY|FS00009E14|594|2014-06-10|62903
595|JPY|FS00009EN9|595|2014-06-10|62903
596|JPY|FS00009FU5|596|2014-06-10|62903
597|JPY|FS00009GKW|597|2014-06-10|62903
598|JPY|FS00009H4D|598|2014-06-10|62903
599|JPY|FS00009HEQ|599|2014-06-10|62903
600|JPY|FSUSA0AOVR|600|2014-06-10|62903
601|JPY|FSUSA08K9M|601|2014-06-10|62903
602|JPY|FSUSA0AP6Z|602|2014-06-10|62903
603|JPY|FSUSA0AHAC|603|2014-06-10|62903
604|JPY|FSUSA08J6X|604|2014-06-10|62903
605|JPY|FSUSA0AKTO|605|2014-06-10|62903
606|JPY|FSUSA08J4Z|606|2014-06-10|62903
607|JPY|FSUSA08J3Q|607|2014-06-10|62903
608|JPY|FSUSA08J2G|608|2014-06-10|62903
609|JPY|FSUSA0AL2Q|609|2014-06-10|62903
610|JPY|FSUSA08ISE|610|2014-06-10|62903
611|JPY|FSUSA08J0P|611|2014-06-10|62903
612|JPY|FSUSA08J0I|612|2014-06-10|62903
613|JPY|FSUSA0AOSW|613|2014-06-10|62903
614|JPY|FSUSA0AOUI|614|2014-06-10|62903
615|JPY|FSUSA08J98|615|2014-06-10|62903
616|JPY|FSUSA08J9D|616|2014-06-10|62903
617|JPY|FSUSA08J9C|617|2014-06-10|62903
618|JPY|FSUSA08JMD|618|2014-06-10|62903
619|JPY|FSUSA08JQE|619|2014-06-10|62903
620|JPY|FSUSA0AL59|620|2014-06-10|62903
621|JPY|FSUSA08JRL|621|2014-06-10|62903
622|JPY|FSUSA08JR0|622|2014-06-10|62903
623|JPY|FSUSA08J8E|623|2014-06-10|62903
624|JPY|FSUSA08J7L|624|2014-06-10|62903
625|JPY|FSUSA08J7V|625|2014-06-10|62903
626|JPY|FSUSA08J8B|626|2014-06-10|62903
627|JPY|FSUSA0AI6N|627|2014-06-10|62903
628|JPY|FSUSA08K23|628|2014-06-10|62903
629|JPY|FSUSA0AL8F|629|2014-06-10|62903
630|JPY|FSUSA08JAX|630|2014-06-10|62903
631|JPY|FSUSA08IUF|631|2014-06-10|62903
632|JPY|FSUSA08ITP|632|2014-06-10|62903
633|JPY|FSUSA0AL8N|633|2014-06-10|62903
634|JPY|FSUSA08IT7|634|2014-06-10|62903
635|JPY|FSUSA08JEA|635|2014-06-10|62903
636|JPY|FSUSA0AJDS|636|2014-06-10|62903
637|JPY|FSUSA08JDM|637|2014-06-10|62903
638|JPY|FSUSA0A1VH|638|2014-06-10|62903
639|JPY|FSUSA08J1A|639|2014-06-10|62903
640|JPY|FSUSA08JCR|640|2014-06-10|62903
641|JPY|FSUSA08JBP|641|2014-06-10|62903
642|JPY|FSUSA0ALGJ|642|2014-06-10|62903
643|JPY|FSUSA08JC9|643|2014-06-10|62903
644|JPY|FSUSA08JKP|644|2014-06-10|62903
645|JPY|FSUSA08JLL|645|2014-06-10|62903
646|JPY|FSUSA08JKV|646|2014-06-10|62903
647|JPY|FSUSA08JK0|647|2014-06-10|62903
648|JPY|FSUSA08JKB|648|2014-06-10|62903
649|JPY|FSUSA0AI85|649|2014-06-10|62903
650|JPY|FSUSA08VB5|650|2014-06-10|62903
651|JPY|FSUSA08VBK|651|2014-06-10|62903
652|JPY|FSUSA08VC7|652|2014-06-10|62903
653|JPY|FSUSA08VCS|653|2014-06-10|62903
654|JPY|FSUSA08VD7|654|2014-06-10|62903
655|JPY|FSUSA08VDT|655|2014-06-10|62903
656|JPY|FSUSA08VE4|656|2014-06-10|62903
657|JPY|FSUSA0APHI|657|2014-06-10|62903
658|JPY|FSUSA0AN9M|658|2014-06-10|62903
659|JPY|FSUSA08VFE|659|2014-06-10|62903
660|JPY|FSUSA08VFW|660|2014-06-10|62903
661|JPY|FSUSA08ZF4|661|2014-06-10|62903
662|JPY|FSUSA09079|662|2014-06-10|62903
663|JPY|FSUSA0907T|663|2014-06-10|62903
664|JPY|FSUSA09772|664|2014-06-10|62903
665|JPY|FSUSA09AJ0|665|2014-06-10|62903
666|JPY|FSUSA09B0Y|666|2014-06-10|62903
667|JPY|FSUSA0APL3|667|2014-06-10|62903
668|JPY|FSUSA0ALSY|668|2014-06-10|62903
669|JPY|FSUSA0AP18|669|2014-06-10|62903
670|JPY|FSUSA0APMF|670|2014-06-10|62903
671|JPY|FSUSA09ITK|671|2014-06-10|62903
672|JPY|FSUSA09OM3|672|2014-06-10|62903
673|JPY|FSUSA0AN9U|673|2014-06-10|62903
674|JPY|FSUSA0APON|674|2014-06-10|62903
675|JPY|FSUSA0APOJ|675|2014-06-10|62903
676|JPY|FSUSA09PN7|676|2014-06-10|62903
677|JPY|FSUSA09R8A|677|2014-06-10|62903
678|JPY|FSUSA09TWK|678|2014-06-10|62903
679|JPY|FSUSA09UK2|679|2014-06-10|62903
680|JPY|FSUSA09V4D|680|2014-06-10|62903
681|JPY|FSUSA09V9I|681|2014-06-10|62903
682|JPY|FSUSA09VG8|682|2014-06-10|62903
683|JPY|FSUSA09X2Y|683|2014-06-10|62903
684|JPY|FSUSA09X8X|684|2014-06-10|62903
685|JPY|FSUSA09XOV|685|2014-06-10|62903
686|JPY|FSUSA0A19P|686|2014-06-10|62903
687|JPY|FSUSA0A1JJ|687|2014-06-10|62903
688|JPY|FSUSA0A2T7|688|2014-06-10|62903
689|JPY|FSUSA0A3TM|689|2014-06-10|62903
690|JPY|FSUSA0A3TT|690|2014-06-10|62903
691|JPY|FSUSA0A43A|691|2014-06-10|62903
692|JPY|FSUSA0A45W|692|2014-06-10|62903
693|JPY|FSUSA0A465|693|2014-06-10|62903
694|JPY|FSUSA0A4P1|694|2014-06-10|62903
695|JPY|FSUSA0A4VY|695|2014-06-10|62903
696|JPY|FSUSA0A6FW|696|2014-06-10|62903
697|JPY|FSUSA0A6Z7|697|2014-06-10|62903
698|JPY|FSUSA0A6Z9|698|2014-06-10|62903
699|JPY|FSUSA0A7HG|699|2014-06-10|62903
700|JPY|FSUSA08JGW|700|2014-06-10|62903
701|JPY|FSUSA08JHL|701|2014-06-10|62903
702|JPY|FSUSA08JHK|702|2014-06-10|62903
703|JPY|FSUSA08JEU|703|2014-06-10|62903
704|JPY|FSUSA0AP1E|704|2014-06-10|62903
705|JPY|FSUSA08JNY|705|2014-06-10|62903
706|JPY|FSUSA08JMZ|706|2014-06-10|62903
707|JPY|FSUSA08JML|707|2014-06-10|62903
708|JPY|FSUSA08JOR|708|2014-06-10|62903
709|JPY|FSUSA08JNN|709|2014-06-10|62903
710|JPY|FSUSA08JMK|710|2014-06-10|62903
711|JPY|FSUSA0AM8B|711|2014-06-10|62903
712|JPY|FSUSA0ALZA|712|2014-06-10|62903
713|JPY|FSUSA08JSL|713|2014-06-10|62903
714|JPY|FSUSA0AJQI|714|2014-06-10|62903
715|JPY|FSUSA0AJSO|715|2014-06-10|62903
716|JPY|FSUSA0AJQG|716|2014-06-10|62903
717|JPY|FSUSA0AMB5|717|2014-06-10|62903
718|JPY|FSUSA08JV7|718|2014-06-10|62903
719|JPY|FSUSA0AP1K|719|2014-06-10|62903
720|JPY|FSUSA08K07|720|2014-06-10|62903
721|JPY|FSUSA08JYQ|721|2014-06-10|62903
722|JPY|FSUSA0AJW8|722|2014-06-10|62903
723|JPY|FSUSA0AJUT|723|2014-06-10|62903
724|JPY|FSUSA08J4Q|724|2014-06-10|62903
725|JPY|FSUSA08K0H|725|2014-06-10|62903
726|JPY|FSUSA08K82|726|2014-06-10|62903
727|JPY|FSUSA08K7S|727|2014-06-10|62903
728|JPY|FSUSA08K6T|728|2014-06-10|62903
729|JPY|FSUSA08K86|729|2014-06-10|62903
730|JPY|FSUSA08K7H|730|2014-06-10|62903
731|JPY|FSUSA0AP4C|731|2014-06-10|62903
732|JPY|FSUSA08K6M|732|2014-06-10|62903
733|JPY|FSUSA08KA4|733|2014-06-10|62903
734|JPY|FSUSA08KAO|734|2014-06-10|62903
735|JPY|FSUSA08JAO|735|2014-06-10|62903
736|JPY|FSUSA08J2X|736|2014-06-10|62903
737|JPY|FSUSA08KAW|737|2014-06-10|62903
738|JPY|FSUSA08KB7|738|2014-06-10|62903
739|JPY|FSUSA0AP3Q|739|2014-06-10|62903
740|JPY|FSUSA0ANAA|740|2014-06-10|62903
741|JPY|FSUSA08K0N|741|2014-06-10|62903
742|JPY|FSUSA0AH6I|742|2014-06-10|62903
743|JPY|FSUSA0ANA8|743|2014-06-10|62903
744|JPY|FSUSA08K2R|744|2014-06-10|62903
745|JPY|FSUSA08K2K|745|2014-06-10|62903
746|JPY|FSUSA08K5I|746|2014-06-10|62903
747|JPY|FSUSA08ISZ|747|2014-06-10|62903
748|JPY|FSUSA08JZS|748|2014-06-10|62903
749|JPY|FSUSA0AP3D|749|2014-06-10|62903
750|JPY|FSUSA08J77|750|2014-06-10|62903
751|JPY|FSUSA096EV|751|2014-06-10|62903
752|JPY|FSUSA08J6P|752|2014-06-10|62903
753|JPY|F000000LZF|753|2014-06-10|62903
754|JPY|FSUSA08J5Z|754|2014-06-10|62903
755|JPY|FSUSA0AOO7|755|2014-06-10|62903
756|JPY|FSUSA08J5W|756|2014-06-10|62903
757|JPY|FSUSA08J6Q|757|2014-06-10|62903
758|JPY|FSUSA08J66|758|2014-06-10|62903
759|JPY|FSUSA0AOO4|759|2014-06-10|62903
760|JPY|FSUSA08J5X|760|2014-06-10|62903
761|JPY|FSUSA08J5N|761|2014-06-10|62903
762|JPY|F000000M00|762|2014-06-10|62903
763|JPY|FSUSA08J6R|763|2014-06-10|62903
764|JPY|FSUSA08J5Y|764|2014-06-10|62903
765|JPY|FSUSA0AONH|765|2014-06-10|62903
766|JPY|FSUSA0AKTN|766|2014-06-10|62903
767|JPY|FSUSA0AKTM|767|2014-06-10|62903
768|JPY|FSUSA08K68|768|2014-06-10|62903
769|JPY|FSUSA08J54|769|2014-06-10|62903
770|JPY|FSUSA08J44|770|2014-06-10|62903
771|JPY|FSUSA08J49|771|2014-06-10|62903
772|JPY|FSUSA08J4A|772|2014-06-10|62903
773|JPY|FSUSA08J3R|773|2014-06-10|62903
774|JPY|FSUSA08JZ8|774|2014-06-10|62903
775|JPY|FSUSA08JZD|775|2014-06-10|62903
776|JPY|FSUSA08JZE|776|2014-06-10|62903
777|JPY|FSUSA08JZ3|777|2014-06-10|62903
778|JPY|FSUSA08J2E|778|2014-06-10|62903
779|JPY|FSUSA08J23|779|2014-06-10|62903
780|JPY|FSUSA08J2B|780|2014-06-10|62903
781|JPY|FSUSA0AOJT|781|2014-06-10|62903
782|JPY|FSUSA096ES|782|2014-06-10|62903
783|JPY|FSUSA0AG2G|783|2014-06-10|62903
784|JPY|FSUSA08IST|784|2014-06-10|62903
785|JPY|FSUSA08ISH|785|2014-06-10|62903
786|JPY|FSUSA0AFTS|786|2014-06-10|62903
787|JPY|FSUSA08J0G|787|2014-06-10|62903
788|JPY|FSUSA08J11|788|2014-06-10|62903
789|JPY|FSUSA08J0H|789|2014-06-10|62903
790|JPY|FSUSA08J3K|790|2014-06-10|62903
791|JPY|FSUSA0AOT3|791|2014-06-10|62903
792|JPY|FSUSA0AOTP|792|2014-06-10|62903
793|JPY|FSUSA0AOT1|793|2014-06-10|62903
794|JPY|FSUSA08J8R|794|2014-06-10|62903
795|JPY|FSUSA08J9A|795|2014-06-10|62903
796|JPY|FSUSA08J9E|796|2014-06-10|62903
797|JPY|FSUSA08J8V|797|2014-06-10|62903
798|JPY|FSUSA08J99|798|2014-06-10|62903
799|JPY|FSUSA08JMA|799|2014-06-10|62903
800|JPY|FSUSA0B8D8|800|2014-06-10|62903
801|JPY|FSUSA0BAHA|801|2014-06-10|62903
802|JPY|FSUSA0BBHV|802|2014-06-10|62903
803|JPY|FSUSA0BBTH|803|2014-06-10|62903
804|JPY|FSUSA0BCD1|804|2014-06-10|62903
805|JPY|FSUSA0BDGN|805|2014-06-10|62903
806|JPY|FSUSA0BE4V|806|2014-06-10|62903
807|JPY|FSUSA0BF7A|807|2014-06-10|62903
808|JPY|FSUSA0BGAP|808|2014-06-10|62903
809|JPY|FS00008KPC|809|2014-06-10|62903
810|JPY|FS00008KPU|810|2014-06-10|62903
811|JPY|FS00008LND|811|2014-06-10|62903
812|JPY|FS00008MS4|812|2014-06-10|62903
813|JPY|FS00008NYU|813|2014-06-10|62903
814|JPY|FS00008OA3|814|2014-06-10|62903
815|JPY|FS00008OWY|815|2014-06-10|62903
816|JPY|FS00008P9Y|816|2014-06-10|62903
817|JPY|FS00008PA8|817|2014-06-10|62903
818|JPY|FS00008SZO|818|2014-06-10|62903
819|JPY|FS00008TLV|819|2014-06-10|62903
820|JPY|FS00008TM3|820|2014-06-10|62903
821|JPY|FS00008Y3B|821|2014-06-10|62903
822|JPY|FS00008ZFJ|822|2014-06-10|62903
823|JPY|FS00008ZM6|823|2014-06-10|62903
824|JPY|FS00008ZN2|824|2014-06-10|62903
825|JPY|FS00008ZW9|825|2014-06-10|62903
826|JPY|FS0000906J|826|2014-06-10|62903
827|JPY|FS000090C8|827|2014-06-10|62903
828|JPY|FS000090OC|828|2014-06-10|62903
829|JPY|FS000091M9|829|2014-06-10|62903
830|JPY|FS000091MH|830|2014-06-10|62903
831|JPY|FS0000929I|831|2014-06-10|62903
832|JPY|FS000092IK|832|2014-06-10|62903
833|JPY|FS000093PJ|833|2014-06-10|62903
834|JPY|FS000093PR|834|2014-06-10|62903
835|JPY|FS000093Q0|835|2014-06-10|62903
836|JPY|FS000094NJ|836|2014-06-10|62903
837|JPY|FS0000968A|837|2014-06-10|62903
838|JPY|FS0000968I|838|2014-06-10|62903
839|JPY|FS0000971Q|839|2014-06-10|62903
840|JPY|FS000097NW|840|2014-06-10|62903
841|JPY|FS000098PS|841|2014-06-10|62903
842|JPY|FS000098Q5|842|2014-06-10|62903
843|JPY|FS000098QH|843|2014-06-10|62903
844|JPY|FS00009EN3|844|2014-06-10|62903
845|JPY|FS00009EZF|845|2014-06-10|62903
846|JPY|FS00009GKS|846|2014-06-10|62903
847|JPY|FS00009GL0|847|2014-06-10|62903
848|JPY|FS00009H4I|848|2014-06-10|62903
849|JPY|FS00009HEU|849|2014-06-10|62903
850|JPY|FSUSA096EQ|850|2014-06-10|62903
851|JPY|FSUSA08K3O|851|2014-06-10|62903
852|JPY|FSUSA08J03|852|2014-06-10|62903
853|JPY|FSUSA08IV9|853|2014-06-10|62903
854|JPY|FSUSA08IVJ|854|2014-06-10|62903
855|JPY|FSUSA08IYR|855|2014-06-10|62903
856|JPY|FSUSA08IV7|856|2014-06-10|62903
857|JPY|FSUSA08IYJ|857|2014-06-10|62903
858|JPY|FSUSA08IWH|858|2014-06-10|62903
859|JPY|FSUSA08JJ4|859|2014-06-10|62903
860|JPY|FSUSA08JGP|860|2014-06-10|62903
861|JPY|FSUSA08JHR|861|2014-06-10|62903
862|JPY|FSUSA08JFK|862|2014-06-10|62903
863|JPY|FSUSA08JG6|863|2014-06-10|62903
864|JPY|FSUSA08JGB|864|2014-06-10|62903
865|JPY|FSUSA08JEO|865|2014-06-10|62903
866|JPY|FSUSA08JIN|866|2014-06-10|62903
867|JPY|FSUSA08JOE|867|2014-06-10|62903
868|JPY|FSUSA08JOF|868|2014-06-10|62903
869|JPY|FSUSA08JOL|869|2014-06-10|62903
870|JPY|FSUSA08JMW|870|2014-06-10|62903
871|JPY|FSUSA0AJKX|871|2014-06-10|62903
872|JPY|FSUSA08JOO|872|2014-06-10|62903
873|JPY|FSUSA0ALRX|873|2014-06-10|62903
874|JPY|FSUSA08JNA|874|2014-06-10|62903
875|JPY|FSUSA08JPB|875|2014-06-10|62903
876|JPY|FSUSA0AP2C|876|2014-06-10|62903
877|JPY|FSUSA0ALXO|877|2014-06-10|62903
878|JPY|FSUSA08JSJ|878|2014-06-10|62903
879|JPY|FSUSA0AJBJ|879|2014-06-10|62903
880|JPY|FSUSA0ALZC|880|2014-06-10|62903
881|JPY|FSUSA08JTS|881|2014-06-10|62903
882|JPY|FSUSA08JUV|882|2014-06-10|62903
883|JPY|FSUSA08JXL|883|2014-06-10|62903
884|JPY|FSUSA0AM91|884|2014-06-10|62903
885|JPY|FSUSA08JVU|885|2014-06-10|62903
886|JPY|FSUSA08JSK|886|2014-06-10|62903
887|JPY|FSUSA08JXF|887|2014-06-10|62903
888|JPY|FSUSA0AJSS|888|2014-06-10|62903
889|JPY|FSUSA08JXS|889|2014-06-10|62903
890|JPY|FSUSA08JTU|890|2014-06-10|62903
891|JPY|FSUSA08JS1|891|2014-06-10|62903
892|JPY|FSUSA08JQ8|892|2014-06-10|62903
893|JPY|FSUSA0AP74|893|2014-06-10|62903
894|JPY|FSUSA0AOKR|894|2014-06-10|62903
895|JPY|FSUSA08V9R|895|2014-06-10|62903
896|JPY|FSUSA0ANO9|896|2014-06-10|62903
897|JPY|FSUSA08VA7|897|2014-06-10|62903
898|JPY|FSUSA0AMIH|898|2014-06-10|62903
899|JPY|FSUSA08VAP|899|2014-06-10|62903
900|JPY|FSUSA0B7SO|900|2014-06-10|62903
901|JPY|FSUSA0B843|901|2014-06-10|62903
902|JPY|FSUSA0B9II|902|2014-06-10|62903
903|JPY|FSUSA0BAGS|903|2014-06-10|62903
904|JPY|FSUSA0BAK4|904|2014-06-10|62903
905|JPY|FSUSA0BAV6|905|2014-06-10|62903
906|JPY|FSUSA0BBI0|906|2014-06-10|62903
907|JPY|FSUSA0BBTD|907|2014-06-10|62903
908|JPY|FSUSA0BBTP|908|2014-06-10|62903
909|JPY|FSUSA0BC59|909|2014-06-10|62903
910|JPY|FSUSA0BCD8|910|2014-06-10|62903
911|JPY|FSUSA0BD29|911|2014-06-10|62903
912|JPY|FSUSA0BDMC|912|2014-06-10|62903
913|JPY|FSUSA0BE4Q|913|2014-06-10|62903
914|JPY|FSUSA0BE4Z|914|2014-06-10|62903
915|JPY|FSUSA0BER4|915|2014-06-10|62903
916|JPY|FSUSA0BFEI|916|2014-06-10|62903
917|JPY|FSUSA0BGAL|917|2014-06-10|62903
918|JPY|FSUSA0BGYJ|918|2014-06-10|62903
919|JPY|FS00008KP8|919|2014-06-10|62903
920|JPY|FS00008KPH|920|2014-06-10|62903
921|JPY|FS00008KPQ|921|2014-06-10|62903
922|JPY|FS00008KQ1|922|2014-06-10|62903
923|JPY|FS00008LBJ|923|2014-06-10|62903
924|JPY|FS00008M07|924|2014-06-10|62903
925|JPY|FS00008MFB|925|2014-06-10|62903
926|JPY|FS00008MS8|926|2014-06-10|62903
927|JPY|FS00008MSG|927|2014-06-10|62903
928|JPY|FS00008NYX|928|2014-06-10|62903
929|JPY|FS00008NZ1|929|2014-06-10|62903
930|JPY|FS00008OWS|930|2014-06-10|62903
931|JPY|FS00008OWW|931|2014-06-10|62903
932|JPY|FS00008OX0|932|2014-06-10|62903
933|JPY|FS00008P9W|933|2014-06-10|62903
934|JPY|FS00008PA0|934|2014-06-10|62903
935|JPY|FS00008PA4|935|2014-06-10|62903
936|JPY|FS00008QMA|936|2014-06-10|62903
937|JPY|FS00008SZM|937|2014-06-10|62903
938|JPY|FS00008SZQ|938|2014-06-10|62903
939|JPY|FS00008TLT|939|2014-06-10|62903
940|JPY|FS00008TM6|940|2014-06-10|62903
941|JPY|FS00008TMA|941|2014-06-10|62903
942|JPY|FS00008W1K|942|2014-06-10|62903
943|JPY|FS00008W1O|943|2014-06-10|62903
944|JPY|FS00008ZFD|944|2014-06-10|62903
945|JPY|FS00008ZFH|945|2014-06-10|62903
946|JPY|FS00008ZFL|946|2014-06-10|62903
947|JPY|FS00008ZFP|947|2014-06-10|62903
948|JPY|FS00008ZM9|948|2014-06-10|62903
949|JPY|FS00008ZMJ|949|2014-06-10|62903
950|JPY|FS00009ILH|950|2014-06-10|62903
951|JPY|FS00009K34|951|2014-06-10|62903
952|JPY|FS00009KB6|952|2014-06-10|62903
953|JPY|FS00009L0W|953|2014-06-10|62903
954|JPY|FS00009LD1|954|2014-06-10|62903
955|JPY|FS00009LHS|955|2014-06-10|62903
956|JPY|FS00009LS3|956|2014-06-10|62903
957|JPY|FS00009LSB|957|2014-06-10|62903
958|JPY|FS00009MRZ|958|2014-06-10|62903
959|JPY|FS00009N0E|959|2014-06-10|62903
960|JPY|FS00009NZC|960|2014-06-10|62903
961|JPY|FS00009NZM|961|2014-06-10|62903
962|JPY|FS00009OSZ|962|2014-06-10|62903
963|JPY|FS00009PAC|963|2014-06-10|62903
964|JPY|FS00009PZT|964|2014-06-10|62903
965|JPY|FS00009Q01|965|2014-06-10|62903
966|JPY|FS00009QM2|966|2014-06-10|62903
967|JPY|FS00009R8L|967|2014-06-10|62903
968|JPY|FS00009R8T|968|2014-06-10|62903
969|JPY|FS00009RRD|969|2014-06-10|62903
970|JPY|FS00009SU8|970|2014-06-10|62903
971|JPY|FS00009T50|971|2014-06-10|62903
972|JPY|FS00009TV0|972|2014-06-10|62903
973|JPY|FS00009UEO|973|2014-06-10|62903
974|JPY|FS00009VWF|974|2014-06-10|62903
975|JPY|FS00009VYG|975|2014-06-10|62903
976|JPY|FS00009WOA|976|2014-06-10|62903
977|JPY|FS00009WVT|977|2014-06-10|62903
978|JPY|FS00009YCQ|978|2014-06-10|62903
979|JPY|FS00009YSG|979|2014-06-10|62903
980|JPY|FS00009YSM|980|2014-06-10|62903
981|JPY|FS00009YSD|981|2014-06-10|62903
982|JPY|FS00009Z2M|982|2014-06-10|62903
983|JPY|FS00009Z2Q|983|2014-06-10|62903
984|JPY|FS00009Z2U|984|2014-06-10|62903
985|JPY|FS00009Z82|985|2014-06-10|62903
986|JPY|FS00009ZDK|986|2014-06-10|62903
987|JPY|FS00009ZNX|987|2014-06-10|62903
988|JPY|FS00009ZTA|988|2014-06-10|62903
989|JPY|FS00009ZTV|989|2014-06-10|62903
990|JPY|FS00009ZTZ|990|2014-06-10|62903
991|JPY|FS0000A069|991|2014-06-10|62903
992|JPY|FS0000A0DJ|992|2014-06-10|62903
993|JPY|FS0000A0DN|993|2014-06-10|62903
994|JPY|FS0000A0DR|994|2014-06-10|62903
995|JPY|FS0000A0DV|995|2014-06-10|62903
996|JPY|FS0000A0T0|996|2014-06-10|62903
997|JPY|FS0000A14J|997|2014-06-10|62903
998|JPY|FS0000A14H|998|2014-06-10|62903
